doc,member,page,owner,name,ticker,typ,date,notified,amt,kind,amt_col,flag,bad,conf
9116142,Ro Khanna (D-CA17),04,DC,CMNCLASSA EXPEDITORS INTERNATIONAL OF WA X,,?,x,05/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date,90.3
9116142,Ro Khanna (D-CA17),04,DC,"BROWN & BROWN, INC. CMN X",,?,x,05/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date,84.4
9116142,Ro Khanna (D-CA17),04,DC,"D.R. HORTON, INC. CMN X",,?,x,05/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date,75.2
9116142,Ro Khanna (D-CA17),04,,"OC UNITED [COMMON PARCEL STOCK SERVICE, INC. CLASS B X",,?,x,05/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date;owner,91.9
9116142,Ro Khanna (D-CA17),04,DC,ARCH CAPITAL GROUP LTD. CMN X,,?,x,05/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date,72.5
9116142,Ro Khanna (D-CA17),04,DC,"BUILDERS FIRSTSOURCE, INC. CMIN X",,?,x,05/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date,72.3
9116142,Ro Khanna (D-CA17),04,DC,ILLINOIS TOOL WORKS CMN X,,?,x,05/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date,66.5
9116142,Ro Khanna (D-CA17),04,DC,TRACTOR SUPPLY COMPANY CMN X,,?,x,05/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date,78.9
9116142,Ro Khanna (D-CA17),04,DC,KIMBERLY-CLARK CORPORATION CMN | X,,?,x,05/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date,73.1
9116142,Ro Khanna (D-CA17),04,DC,BEST BUY CO INCCMN X,,?,x,05/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date,81.0
9116142,Ro Khanna (D-CA17),04,DC,APOLLO )CMNCLASSA GLOBAL MANAGEMENT INC X,,?,x,05/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date,84.4
9116142,Ro Khanna (D-CA17),04,DC,"STANLEY BLACK & DECKER, INC. CMN X",,?,x,05/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date,72.4
9116142,Ro Khanna (D-CA17),04,DC,MASCO CORPORATION CMN X,,?,x,05/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date,73.4
9116142,Ro Khanna (D-CA17),04,DC,AMCOR PLCCMN X,,?,x,05/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date,69.5
9116142,Ro Khanna (D-CA17),04,DC,BAXTER INTERNATIONAL INC. CMN X,,?,Xx,05/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date,74.0
9116142,Ro Khanna (D-CA17),04,DC,SOLVENTUM CORPORATION CMN - XX,,?,x,05/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date;name-illegible,55.0
9116142,Ro Khanna (D-CA17),04,DC,CROWN CASTLE INTL CORP CMN X,,?,x,05/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date,78.4
9116142,Ro Khanna (D-CA17),04,DC,XYLEM INC. CMN X,,?,x,05/01/2026,"$1,001-$15,000",STOCK/FUND,A,의심,type;date;name-illegible,52.4
9116142,Ro Khanna (D-CA17),05,,"SEFOCAT PROVIDE FUL NOME, ACT TKKER SYMBOL",,P/E,MY/DO/Y,MM/DD/YY,I/K,STOCK/FUND,IK,의심,amount-multi;type;date;notified;owner,65.4
9116142,Ro Khanna (D-CA17),05,,2020 DC TRUST _|CARNIVAL FBO KHANNA CORPORATION CHILDREN CMN,,P/E,05/01/2026,05/08/2026,I/K,STOCK/FUND,IK,의심,amount-multi;type;owner,83.5
9116142,Ro Khanna (D-CA17),05,DC,FIFTH THIRD BANCORP CMN,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,72.4
9116142,Ro Khanna (D-CA17),05,,PC _|CRH PUBLIC LIMITED COMPANY CMN,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,73.0
9116142,Ro Khanna (D-CA17),05,,OC ON |CMN SEMICONDUCTOR CORPORATION,,P,05/03/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,84.0
9116142,Ro Khanna (D-CA17),05,,OC |ROCKWELL AUTOMATION INC CMN,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,77.8
9116142,Ro Khanna (D-CA17),05,DC,SOUTHWEST AIRLINES CO CMN,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,85.6
9116142,Ro Khanna (D-CA17),05,,OC |RESMED INC. CMN,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,76.7
9116142,Ro Khanna (D-CA17),05,,BC {CVS HEALTH CORP CMN,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,70.0
9116142,Ro Khanna (D-CA17),05,,BDC |CMN EDWARDS LIFESCIENCES CORPORATI,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,84.8
9116142,Ro Khanna (D-CA17),05,DC,MICROCHIP |CMN TECHNOLOGY INCORPORA,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,84.8
9116142,Ro Khanna (D-CA17),05,,BC |BOOKING HOLDINGS INC. CMN,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,81.2
9116142,Ro Khanna (D-CA17),05,,"BC |DEXCOM, INC. CMN",,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,71.1
9116142,Ro Khanna (D-CA17),05,,OC ALLSTATE {STOCK CORPORATION COMMON,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,78.3
9116142,Ro Khanna (D-CA17),05,DC,INSULET CORPORATION CMN,,P,05/03/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,79.7
9116142,Ro Khanna (D-CA17),05,DC,DOORDASH INC CMN CLASS A,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,81.0
9116142,Ro Khanna (D-CA17),05,DC,VULCAN MATERIALS CO CMN,VMC,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,77.1
9116142,Ro Khanna (D-CA17),05,DC,"EMCOR GROUP, INC.CMN ~",,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,name-illegible,44.7
9116142,Ro Khanna (D-CA17),05,DC,ZEBRA IA TECHNOLOGIES INC CMN CLASS,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,87.9
9116142,Ro Khanna (D-CA17),05,,"DC__|WILLIAMS-SONOMA, INC. CMN",,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,80.7
9116142,Ro Khanna (D-CA17),06,,FULL ASSAT NAMA,,P/S/E,Date of Transaction,ata Transaction Nodiedot,G/H,STOCK/FUND,GH,의심,amount-multi;type;date;notified;owner,75.0
9116142,Ro Khanna (D-CA17),06,,"SPDYIT PROVIDE FULNOME, NOT TICKER SYANBAD",,P/S/E,yD,MYDD,I/K,STOCK/FUND,IK,의심,amount-multi;type;date;notified;owner;name-illegible,46.3
9116142,Ro Khanna (D-CA17),06,,"2020 DC TRUST |STEEL FBO DYNAMICS, KHANNA CHILDREN INC. CMIN",,P/E,05/01/2026,06/08/2025,I/K,STOCK/FUND,IK,의심,amount-multi;type;owner,82.1
9116142,Ro Khanna (D-CA17),06,DC,CMN NORFOLK SOUTHERN CORPORATION,,P,05/01/2026,06/03/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,76.8
9116142,Ro Khanna (D-CA17),06,DC,VERIZON |CMN COMMUNICATIONS INC,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,87.2
9116142,Ro Khanna (D-CA17),06,,"PC _|SYNOPSYS, INC. CMN",,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner;name-illegible,53.2
9116142,Ro Khanna (D-CA17),06,,‘OC =|COHERENT CORP CMN,COHR.K,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,60.6
9116142,Ro Khanna (D-CA17),06,,"BDC JCHIPOTLE MEXICAN GRILL, INC. CMIN",,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,75.6
9116142,Ro Khanna (D-CA17),06,DC,J|HUBBELL INCORPORATED CMN,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,72.9
9116142,Ro Khanna (D-CA17),06,DC,LENNOX INTERNATIONAL INC CMN,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,72.9
9116142,Ro Khanna (D-CA17),06,DC,JAMETEK INC (NEW) CMN,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,66.5
9116142,Ro Khanna (D-CA17),06,DC,AMERICAN |CMN TOWER CORPORATION,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,82.1
9116142,Ro Khanna (D-CA17),06,DC,"CARVANA CO, CMN CLASS A",,P,05/01/2026,asjob/zs},"$1,001-$15,000",STOCK/FUND,A,의심,notified,82.7
9116142,Ro Khanna (D-CA17),06,,OC {CMN OTIS WORLDWIDE CORPORATION,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,85.3
9116142,Ro Khanna (D-CA17),06,DC,"ECOLAB INC, CMN",,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,69.8
9116142,Ro Khanna (D-CA17),06,,OC WESTINGHOUSE {CMN AIR BRAKE TECHNOL,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,91.7
9116142,Ro Khanna (D-CA17),06,DC,NIKE CLASS-B CMN CLASS B,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,name-illegible,55.9
9116142,Ro Khanna (D-CA17),06,,OC_|ZOETIS ING. CMN CLASS A,,P,05/01/2026,08/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,72.5
9116142,Ro Khanna (D-CA17),06,DC,CSX CORPORATION CMN,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,name-illegible,58.8
9116142,Ro Khanna (D-CA17),06,DC,INTERNATIONAL PAPER CO. CMIN,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,77.2
9116142,Ro Khanna (D-CA17),06,DC,UNITED AIRLINES HOLDINGS INC CMIN,,P,05/01/2026,og/o8/26|,"$1,001-$15,000",STOCK/FUND,A,의심,notified,82.9
9116142,Ro Khanna (D-CA17),07,,FULL ASIET NAMA,,P/S/E,Date of Trantaction.,ate Yransaction,G/H,STOCK/FUND,GH,의심,amount-multi;type;date;notified;owner;name-illegible,38.4
9116142,Ro Khanna (D-CA17),07,,2020 DC TRUST {MARSH FBO KHANNA ORD CMN CHILDREN,,P/S/E,05/01/2026,06/08/2026,I/K,STOCK/FUND,IK,의심,amount-multi;type;owner,73.6
9116142,Ro Khanna (D-CA17),07,DC,NXP SEMICONDUCTORS N.V. CMN,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,67.3
9116142,Ro Khanna (D-CA17),07,,A DC |CLASSA MASTERCARD INCORPORATED CMN,MA,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,79.3
9116142,Ro Khanna (D-CA17),07,,PC TRANE |CMN TECHNOLOGIES PUBLIC LIM,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,76.6
9116142,Ro Khanna (D-CA17),07,DC,LENNAR CORPORATION CMN CLASSA,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,67.6
9116142,Ro Khanna (D-CA17),07,DC,HUNTINGTON |INCORPOR CMN BANCSHARES,,P,as/ai/26|,; _—_a6/as/26|,"$1,001-$15,000",STOCK/FUND,A,의심,date;notified,68.5
9116142,Ro Khanna (D-CA17),07,,BC [EQTY UNION DN PACIFIC CASH BASE CORP. JSE UNPI INT,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,83.1
9116142,Ro Khanna (D-CA17),07,DC,AVOTING COMCAST CORPORATION CMN CLASS,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,88.9
9116142,Ro Khanna (D-CA17),07,DC,CMN CHARLES SCHWAB CORPORATION,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,87.5
9116142,Ro Khanna (D-CA17),07,DC,CARRIER GLOBAL CORPORATION CMN,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,73.3
9116142,Ro Khanna (D-CA17),07,DC,ABBVIEINC. CMN,,P,05/01/2026,05/08/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,63.1
9116142,Ro Khanna (D-CA17),07,DC,EMERSON ELECTRIC CO. CMN,,P,05/01/2026,06/08/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,84.3
9116142,Ro Khanna (D-CA17),07,DC,3MCOMPANY CMN,,P,05/02/2026,06/08/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,60.8
9116142,Ro Khanna (D-CA17),07,DC,PARKER-HANNIFIN CORP. CMN,,P,05/01/2026,06/08/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,64.1
9116142,Ro Khanna (D-CA17),07,DC,AMGEN INC. CMIN,,P,05/01/2026,06/08/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,65.0
9116142,Ro Khanna (D-CA17),07,DC,ABBOTT LABORATORIES CMN,,P,05/01/2026,06/08/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,61.9
9116142,Ro Khanna (D-CA17),07,,PC |STRYKER CORPORATION CMN,,P,05/01/2026,06/08/2026,"$15,001-$50,000",STOCK/FUND,B,의심,owner,76.5
9116142,Ro Khanna (D-CA17),07,DC,QUALCOMM INCCMN,QCOM.O,P,05/01/2026,06/08/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,73.7
9116142,Ro Khanna (D-CA17),07,,PC _| BERKSHIRE HATHAWAY INC. CLASS B,BRKb,P,05/01/2026,06/08/2026,"$15,001-$50,000",STOCK/FUND,B,의심,owner,85.4
9116142,Ro Khanna (D-CA17),08,,"SPPOC/IT PROVIE FULLNAME, NOT UCKER SYMBOL",,P,MIA/DD/YY,MM/ODItY,I/K,STOCK/FUND,IK,의심,amount-multi;date;notified;owner;name-illegible,30.7
9116142,Ro Khanna (D-CA17),08,,2020 DC TRUST _|MICROSOFT FBO KHANNA CORPORATION CHILDREN CMN,MSFT.O,P,05/01/2026,06/08/2026,I/K,STOCK/FUND,IK,의심,amount-multi;owner,81.5
9116142,Ro Khanna (D-CA17),08,DC,BANK OF AMERICA CORP CMN,,P,05/01/2026,06/08/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,77.1
9116142,Ro Khanna (D-CA17),08,,DC_|VISAINC. CMN CLASS A,V,P,05/01/2026,06/08/2026,"$50,001-$100,000",STOCK/FUND,C,의심,owner,77.2
9116142,Ro Khanna (D-CA17),08,DC,WROWIAN {LINKED TO STANCCT S&P S00 PUSANCC INDEX COS,,P,05/21/2026,06/08/2026,"$100,001-$250,000",STOCK/FUND,D,의심,name-illegible,49.3
9116142,Ro Khanna (D-CA17),08,DC,CLASSB UNIVERSAL HEALTH SVC CL B CMIN,,P,05/01/2026,g6/ag/2e),"$1,001-$15,000",STOCK/FUND,A,의심,notified,76.8
9116142,Ro Khanna (D-CA17),08,DC,IDEXX LABORATORIES CMN,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,62.4
9116142,Ro Khanna (D-CA17),08,DC,"CMN BECTON, DICKINSON AND COMPANY",,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,84.9
9116142,Ro Khanna (D-CA17),08,DC,CLOROX CO (THE) (DELAWARE) CMN ~,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,68.7
9116142,Ro Khanna (D-CA17),08,DC,INGERSOLL RAND INC CMN,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,70.4
9116142,Ro Khanna (D-CA17),08,DC,COOPER COS INC/THE CMN,,P,05/01/2026,06/08/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,83.8
